user_id,user_session,total_events
478212506,66c7c8c0-20e2-4f2e-b654-4ea405a58dc5,2
478212506,fc419ca5-3feb-4d9e-9a90-2829d40ab8ad,4
478393783,7d2a9c60-0d33-4f92-99e9-43ea628501c0,1
478393783,9148dddf-cc5a-46c1-979c-38da11eeafdb,5
478557137,5255a177-5427-46fb-9546-6ade966d3033,6
478646381,77c65861-0baf-4589-a211-736da6efcf27,2
478774768,d277610a-331b-4764-9f26-377b33b43d00,24
479112595,e9449000-f2c9-490d-b102-e2ba2e7e02e9,3
479184023,68b91feb-fab8-4fb2-be5b-a786978bf11f,2
479188930,bb612657-c105-4129-8934-d671aa92aaae,3
479233261,caf452ec-ef21-4b0e-830c-47874513f739,6
479292984,252964e5-73f4-4d6c-b983-a736db7a29f2,4
479561610,77c6e194-13ca-43cc-b673-bf6089de4610,2
479681512,203ff622-27f8-4f45-9b83-4c872cc59a47,1
479921619,45aff8f5-b92b-45e4-a848-e256005e61e1,3
479962656,51e014e9-8268-4915-962e-60ae873e4918,1
480034365,d8892edc-a5d1-4e2e-aec8-6d9350877e37,18
480049700,6acc9ac6-3999-4f79-a718-b6281ec647cf,4
480049700,af927ded-10df-48aa-a69d-d1148fbf9a41,8
480112030,d8d4e7d6-aa16-40e9-98e4-fa243d2d39b5,4
480145933,698d3dc5-635a-4027-acac-8f9cac69e5a6,2
480150812,0b902c3b-e01a-42ad-b1b2-fedbb2c3f9d0,8
480292917,12cfd13d-fc78-4ca4-866f-24510eff1fab,1
480315463,95a8b991-9cd3-fa55-626f-252198c39901,2
480329053,1ad6426d-13a6-40f3-a4f0-09c2a735b094,2
480329053,5a517fb6-74c2-40d7-bd3e-634210d04b56,1
480329053,dfa9287b-f11b-4bc3-bf32-96f49fdf5a35,2
480406433,0fdb41d4-3348-4205-94b8-efa4de2effce,2
480433559,f47d4556-1ac7-4553-b7f3-9f6197efe1c8,4
480437177,30e1754e-eda1-413e-9b80-e6acf79f1b58,2
480443912,a3167d67-373c-4750-8f56-ea77c96a1202,1
480541691,557e22be-2352-424c-b620-9414223c0f2f,2
480555631,4abffb7f-7521-4d07-8556-c82bd1a1ed02,1
480631967,2ef730c7-486c-4f35-ae5a-b900818e54e8,1
480631967,43897c77-278f-407e-8446-e367f5125884,7
480631967,8e6f07d5-45d5-44ac-8f3d-feb3124cf61f,1
480631967,ec936cc7-67a3-427e-ab6c-95f948f9e144,1
480650585,1cc7ba4d-2348-47c0-ba28-84081eff1735,2
480650585,ecd9b638-7208-4328-9b1c-ce3940111dc5,2
480658842,bcf6e84f-0a59-4e0a-9956-c9eb665c1e11,1
480684420,13a087ab-a068-4d73-a96a-7dfe7a727923,4
480684420,509cb57f-b5a3-4d3b-baf8-0119ccd3336c,8
480684420,dd4287f0-074b-4978-9f84-46987289f72e,4
480719163,700dc603-0b21-4272-a097-bb6202a2eda7,2
480719163,a6095190-b914-4b3f-a36e-7975a3b2eeda,4
480727044,d85e14b5-7031-4c30-a7d3-4646b276aac6,2
480793438,c1a458c2-a498-4667-a8e7-35f0e703a774,2
480972139,37cfb6da-18c2-41e6-a4da-38b975881084,2
480972139,fbf75143-50f1-46a3-a17b-d009f6ed386a,2
481195573,0d4da81c-fa5d-48ae-b2aa-d39cb562ff9a,2
481195573,bbacc1b6-a627-4415-b710-f307e7ce04fe,2
481858753,8fd10d0a-b52c-472d-90f5-56e56194ec8a,5
481858753,c2782316-26d0-43da-b970-c7f0f9251bcf,4
481883705,62489722-c12d-42ac-b32e-2576f0e53d5a,10
481891401,a1e0fdb6-da85-4d62-85ec-08a5969979f3,5
481891401,bfe7b5a2-6ba0-41b5-af72-594b316d6431,1
481922446,7d1253b0-44b6-4b10-9885-c2fe27d6fd0a,2
482106693,ab4e1a31-23a5-4ee6-ab1c-c357183ad592,4
482114459,73e2d28c-fec1-4d80-9a3a-b2ab6c6ff15a,12
482115265,d3f87bcd-759b-4c88-b09e-4c4fa11de53d,1
482127717,5981c0e1-6ffc-4d40-9ef9-7d7c9a13dc2b,6
482204269,43bd1c26-8322-459e-a658-f1ce0a886303,2
482204269,67367fac-b9c9-441b-a333-8459628f28fe,8
482204269,8acd36b9-3b6b-48f6-8340-2a6549179d41,4
482297649,42975d33-f957-431f-969b-7bf25af614ff,1
482303196,8c484dee-5e5d-412c-b27e-28a75966e45f,1
482380779,af7a5d63-232c-4723-a6e3-aedbd7908763,3
482426305,e5d3ba24-2c33-49f0-9584-310adbfd6721,2
482426305,eda2c788-8aad-4e5d-9b93-1379bb21b7a0,1
482499154,3940f87a-ff94-4661-809e-4abe9338b1a5,2
482499154,96402d32-c4fa-4752-98c1-3ac5cea4b40f,2
482768225,7efd44e7-ecf5-4c72-8ffe-8196c5f1133f,2
482871459,e6f87826-9121-4b86-9886-fd0bdd1eba6b,4
482881447,46d5947b-e943-4fbc-a0c1-b3133efa98cc,2
482905979,f24b3aae-ed5a-4ca9-b60d-375718703989,8
482956671,6cb38931-f269-41de-adbd-a77f1d54a47c,2
482956671,abadec6a-d4f2-453d-8fe2-757dbaf5c6df,2
482957271,ed9d4e52-1024-4f65-8128-276950ce0d53,4
482986153,b24b2541-cd22-4124-a8b3-fb72f011925f,1
483084712,448fcf48-10a9-415d-96e0-a2692b075be8,1
483130999,ccc01bd9-5f6c-40f2-8ec6-17b3ffe18304,2
483131598,9448e15d-6723-41e2-bf07-acb7d3acaed8,2
483131598,c21286f0-b7bb-4f55-9fa1-84fc39f6f553,2
483214692,5fc0a2a9-97cc-41fa-936b-38ca15faa923,2
483237336,2f8e7222-a800-44bb-83ef-e91e796e3b3a,2
483237336,bd2149b4-f960-4baf-963c-aa4599d43ec7,4
483266208,3a535516-3418-4225-a835-5498c74b9286,2
483266208,7769bde9-d910-40fc-a3c0-7eb5e9af2965,2
483294869,5e57a78f-31a2-4384-afd3-4087d1467b20,2
483298880,13ab1c31-b419-445d-880d-230c80498122,1
483298880,d2c9f5c0-538f-4ad8-8b33-be6077d082ad,1
483609287,3b14c6b8-4e61-452f-993c-39c0825c36e1,4
483609287,94647ee7-a574-4bae-a57a-27f4ea86a4df,8
483609287,a783d227-b9f1-4fb1-b85e-8a72dd193147,1
483609287,ffa59353-fbdf-4144-a73b-42fa104f4b2c,2
483660761,fed8aec5-9971-447a-80df-f7fad5c11e45,2
483753452,491b97ea-4fea-4e82-a41d-5fbbc374dadb,2
483772068,965b607f-6435-4be7-9164-a33092eef7e5,2
483781356,a2c85884-7a89-489c-9ffc-3278dfbd6a1b,10
483781356,cd71d6c6-bc22-4483-8252-8423cd277164,4
483823174,7260b72b-da7d-464a-b946-6ef7d03c5ef4,3
483823174,e387ec10-99c5-4ece-aa7d-09b7ec692f9d,4
483910563,6d3ca69c-dbfd-421b-a580-90e87cdb27a7,6
483921109,2ef2dfaa-a1ce-49b8-906c-5fef2ef0bf30,2
484090647,eda6b637-bfd3-430b-bf8d-88bce1b93c77,2
484198965,fdd34d57-dcd9-4704-939a-49aa517f0f3a,1
484209020,88a00fe1-4eb7-43ac-a03f-c4f582071d89,6
484209020,e1723a01-8e4a-4b10-93cd-eacf3dc788bc,2
484281654,30823ed4-5072-409f-bc12-4196ebf4b447,6
484359216,2881c3e2-e73b-44fb-a600-472c374f3b81,2
484375176,e14467fe-ca9b-473a-be97-9c3fa18dde50,1
484670555,d5adbab1-0bb6-42ac-beed-0ec00853786f,4
484676042,4d657d0d-23a0-4719-b713-4585226cc9a5,1
484801173,6d585b5f-0909-43d7-8e17-34b394a7e4bb,28
484845426,d564fa27-3a16-4f5e-8c20-b24ce16dd343,1
484846972,7beb02f9-62a0-4ebf-96a2-6914dab97197,4
484912654,29de4f4e-995d-4784-b116-eb3d4d5051a6,12
484963659,3b8a9fb4-e0b1-43ce-a09f-b6a0d0596b0c,4
485509849,9081b91d-7bff-416f-9858-0435320199c1,6
485543018,0e5d88bb-bca1-452c-9cab-c83136989097,4
485543018,3ce8bf6f-34ca-4aeb-aa6e-dd150983ded8,7
485543018,6631c8ab-6875-425f-9ae4-f5875c54ab04,1
485617696,02c5524e-ddee-49ea-8dfc-ea3da1389c86,2
485760504,84ab3cc7-62cb-4ee2-ad6b-c8f1a33f2a9b,2
485970000,4313e5ea-1bcb-4f34-82dc-0e278fab3168,27
485970000,a52977b2-827b-4f00-b464-27853f0ceb61,8
485970000,bd56fa30-47ee-4ef3-a3d1-57fe9dca9591,28
485999764,5edb6d67-7c39-4001-9192-9363753aaa92,4
486006983,00ff5d6f-eb0b-4c68-94e3-ab5b653f9fe4,30
486043079,b977075f-805d-4a5c-9832-fa2b9dc84705,18
486064765,480be5b1-dcee-4cc2-8f43-b5a7bab57ffd,1
486139790,7766858c-1ddb-4fa7-9f5a-aa6ee9d9ecc6,7
486215409,9a7fcc74-8ca9-41c7-a621-565aa3b0b32d,2
486221437,332c3e42-6039-46cd-8f8e-7fb4a989c5d7,2
486221437,6d3b47b9-79cf-48fb-bea4-fbb1009348a6,6
486221437,b03f225c-3737-4912-875c-d1899ae500bf,2
486221437,e39c7a26-93c0-4bf0-829b-e2f42bcbdf2f,2
486473873,e1b71ead-9592-434f-9e23-b70b98541163,2
486477909,73a3d59f-a66d-4d9a-8359-de09b81d0eba,2
486562311,bec8f62c-06c8-49a4-ba46-e926b4260163,1
486601446,56f3a320-05ec-4c69-9d74-8f87505265f2,1
486675103,fd4055e0-83d9-4cbf-accb-6c05aaf448db,1
486678929,5e9d7441-445e-4ce7-a6ce-7e36a232fca8,1
486755084,367d89d8-4022-4474-a549-fcc39a506d50,6
486999716,2666d6ed-08d8-4a83-b487-2cccbfbf34ff,8
487013127,87151988-b6bf-4e18-a44e-743417a8c655,2
487116320,43364782-6825-4d80-b6e6-00c266b01125,2
487117180,2fcbe132-7153-4ab2-81b6-9436e2adc82f,1
487127762,c8e43ce2-a531-46da-a142-8e26ecf116d9,1
487127762,f3a13e5c-3c4f-480a-95ec-c1cb32d93fae,2
487191665,bb6d30d9-82de-470a-9c5c-47013ee17011,2
487215283,6bdbe138-6617-439e-98e9-451b41fa18a3,2
487215283,733fe5b8-7908-4840-b062-314aefba6471,2
487216105,ab4b237d-96ea-4f5d-8897-3fdb75a0ea76,1
487286964,a20b534e-2404-4ade-9a16-d5bf0da031ee,4
487417740,79a8e688-048a-4b39-b5e7-025ed138e617,6
487513550,85e734a5-2d10-4bef-8aee-82059094505b,1
487626238,2c7562d7-1e29-4a55-be6f-c896ab217a88,8
487626238,6c900167-8999-4dc1-b444-b263f3011342,1
487626238,8533737d-c940-401b-8e00-5ff97dff3be2,1
487626238,de954c9c-8e05-465e-85c5-f1a0584ddc3b,8
487628337,07f990e9-6164-4a49-996f-f7e1ae669a40,2
487652489,a6fc0eb7-d6a4-40b4-a034-7bfd6038f0ce,2
487922788,2815b3f1-3e37-4c06-aaa8-93a57d56b7ca,8
488095427,80c1b583-6a91-4bd4-b452-60b31eab0c5a,2
488145530,9149a12f-1ff7-4553-9688-4171c5ee0e03,1
488146061,576aa128-bc95-417b-8787-ec0a411b3e8a,2
488240123,186958f0-c01e-4bec-811c-dceadd7d3ecd,1
488323804,94d7b1b3-d462-4946-b661-e796a699e91b,1
488323804,af173185-b6e6-46d1-ab2f-f57bcffba201,1
488479063,0af3e873-8447-422c-bd14-59773a98d65f,1
488541234,aa2ba995-ebc6-4095-a742-935fd3b63738,1
488565204,ce40930d-f262-4054-8abd-4f0f9dd99d8e,1
488566436,c92d88a8-0329-4341-9f3c-6c93ce3d6a67,2
488589425,90608a6b-848f-4467-a124-2ae67da822db,4
488590205,fdbd4225-d6a8-4605-94ef-3bcac88c9c36,8
488926926,ff999756-d37c-4004-9182-9e1362bb1da7,12
489062934,5b396331-d83d-42da-b295-3d9b67b00481,14
489062934,9a08d511-2e30-4492-88d1-5480cfe8a647,2
489092504,0e24a764-5323-488c-b164-69dfc1ed80a6,1
489092504,26ee45d0-1bdf-4fe2-a778-5675f252cb9a,1
489092504,6889c53f-78f8-4ccc-b5ae-229e83ac28c0,2
489092504,c35bde1f-438f-4e2e-9661-73316b35b8f1,1
489104373,7524638b-fba6-4dd1-8d40-84025208e148,2
489249350,0a6a5e3d-5140-4284-9c29-e7bd856f3692,4
489249350,a4ab1bb3-cf05-4e92-a647-6f05cc46e8d5,1
489249350,d2fb81e0-eaed-4335-895f-4839d2fc977a,4
489290321,f4d1da3f-2bf7-4335-bf01-c1cd2b57775d,6
489527054,365dafb1-530c-4a68-ac51-641ef79d6463,2
489536056,032ca31d-c92b-478d-8e8f-74ea9a97f373,1
489669898,e0e357b3-faa2-4787-95de-a9797ed045b2,3
489767689,098e1360-3b91-4f3a-82c4-65ca4c1c936a,1
489767689,7d1e2cb2-40ce-45d9-b6c7-b8b13c8feb1f,1
489767689,a4620634-d80a-40c1-8958-57fef70528a4,1
489870574,97ae80db-c300-475c-a67c-e92c5666c2b1,1
489987501,7f11f797-669a-4aa0-80ca-eb806921d534,6
489987501,a1e993e5-eb2d-41ea-a8f1-a444e9a6be9c,2
490045784,5921315f-4b45-4a71-ab53-b05d834702e9,3
490077785,f1ead514-3c6f-4113-8fa9-0471eb75b5fd,44
490283079,0c63767b-f67d-4306-a087-378de76745f4,6
490283079,20c76b71-1aa7-4b8e-8653-97161855438d,2
490313871,fc5ead1e-5384-4fd6-9a52-5d7153642b57,10
490354170,daddfb19-e005-4eda-86eb-59fdf66bf097,2
490420267,5ed64dee-21f8-400a-baff-fc6275368ef4,2
490429708,b4cda95a-6b86-4c9c-afc8-3829a205ba36,2
490437974,77aeb8d8-6967-4267-ba31-93fa83185eba,3
490437974,fbe9b84a-01d3-478d-bf4d-5ea8cda7629e,1
490675254,701df4a0-8957-40bd-a996-eecd7d028e6b,4
490734003,a21eafa5-ac8b-4518-ab19-62c5c20365f6,10
490816761,315f37e4-4abd-43c4-9c08-e88cd377e069,1
490836746,43229d94-cf6b-4317-bc9d-b5ac92b28880,1
490843509,6ae4bd81-7c0e-4050-9ad8-6040dfb7cf47,4
490886096,304145b4-7646-401a-871d-1dd868733923,4
490886096,dd5bbbfa-447c-4fb0-b0de-2780c1259566,2
490941270,1777b6d3-75ef-48fa-b92e-1db775f1ee92,1
490941270,9e8ad702-1b3d-4e0a-88e4-7f0c62807404,1
490946858,8e69a654-9097-437a-9d27-7cddfa76eb33,1
490995199,97dec54c-4b5d-4e91-8228-234eb109b155,4
491167084,18787308-dd8a-4398-ad6f-5ac2f7452946,1
491167084,19147e13-c3b3-44fd-a720-62d44f86fd54,2
491167084,3bc67cd9-b56f-4950-8069-d0db2c3c7ab2,1
491283115,37260e94-e7bb-4dea-b0d5-9d3025fc87c4,6
491283115,61ede23a-3776-40a2-9944-f42f8193d2f8,2
491283115,7a056e74-b2a8-4028-8e14-396a33b7807c,9
491413492,6abbbff1-0b19-4a31-a180-fda93ac90ad5,2
491469982,840a43d3-02a8-4522-ba79-aff039960693,2
491648368,ca7c0947-f7b6-4e28-972c-ba6187561ce1,2
491712431,811a8fb6-3a60-4a39-9ee7-eb560cd13bc3,2
491782221,8a7a8d5a-3ad2-4472-8745-143fddeb6f7d,12
491827946,7db49b71-4a48-422e-a491-a868ac725221,2
491827946,dba08b03-36f3-43a0-ba1e-de3430705fc2,2
491842481,a13a8e36-5e62-4143-9091-475dd583f862,1
491844619,8243efe4-0d3e-4907-8102-53e2d289cdbc,34
491844619,f7493d8e-83d9-4a6b-8c64-6bf82e9687a9,9
491851818,a5871729-e546-483b-9735-55af5a9bbbda,2
491851818,ecefb647-8cdb-48f7-966c-22b2f0a44903,2
491862439,1a264840-4956-4bf6-a65a-960f6ea078db,1
491862439,62d92acd-7578-443a-b53a-4528e968dd79,1
491898499,636718bf-7f88-40e7-8dd8-6bc60b317957,2
492035308,f0b79c99-ec57-4357-b309-66f8f921d12e,4
492084270,079c2839-373f-4069-9d71-2c7778379ee2,2
492084270,dd480aa6-4d48-4b22-aa34-30cda5a73694,2
492089678,9e497d08-2308-4668-9049-300e1874a296,26
492089678,bbc7cdae-5aa5-45e8-94a3-e0b92b8f3812,46
492254857,79383bf3-cc0e-4f76-8962-a46cd2ecd4e6,1
492293893,6c430a6f-197e-4827-beab-f34dd43cd01c,10
492355553,09ca41fa-e4bc-4665-9573-ee8ccb6936b0,1
492467100,4dfa109c-b2b9-4b3c-8e3c-701550378f7a,8
492512862,dd3d3d65-259d-4f99-8564-0f542dd4e810,2
492512862,faf6f2ba-4a77-4ab4-b5ad-b31dc482ccfc,8
492538758,0c9a130e-4ff5-4b62-bd8d-b8589af4e1ab,2
492568206,74f760ca-cac8-4e61-a8ec-924770e6f3c3,10
492568206,7c757add-c6ce-469e-8cb0-f44f0734887e,2
492585839,017bb173-c9c5-411c-bdde-ccb9a59193ec,6
492585839,6e88b6bc-d16c-4fca-93ed-a9ea45628158,2
492585839,dbc5b7b1-9120-48c6-9166-404d50bdc299,2
492759196,dfb5ea47-3fc5-402c-982e-d513ee92e97c,2
492789680,298f4f52-e8ca-4fd3-8be5-d58fe637d882,2
492966412,07a396f5-e74d-4535-b5be-518fa6d58429,4
492966412,3c8882a5-7bb3-4ca4-aed6-7fd3d19148df,4
492966412,d33c7196-d478-4717-8602-5842c3bc486a,2
493119996,f36938c8-c0e9-4924-8fe6-ebca439b940b,4
493151433,bb95b54e-3ef7-4d07-a32c-8dd3e6f06b9b,1
493162554,3291effc-98e4-4b55-b81d-48c293399540,1
493211320,0ab2c5fc-7623-4220-9827-4953f0bcbafc,1
493290485,e7412bc2-ae4f-4a39-8eb2-a52d34b43864,1
493363431,a140fc43-f94b-430a-9f19-dda1926840c5,2
493436967,449fe8e1-f939-4f13-a19d-139e27409bb0,2
493436967,6fd5c7f4-c739-4ae2-be5f-10c8552be866,2
493436967,8286db66-8dea-47c1-a5b7-37be14db2313,2
493436967,89de3af7-2cd8-4d22-b6bb-5cd4694d78eb,2
493450133,b3f8d73e-8d99-45f5-a798-19bc5892db4d,26
493478348,318d4ca9-b171-4ef6-b94a-7fcb5bb11bc7,2
493571344,dcc6721b-1ffc-4543-97b3-82a5cf741eda,6
493595341,2343a9b6-bee0-4076-90b7-09a6e7dc73be,6
493675592,fbdd2422-fcc7-4084-af08-5f4fb13df71e,2
493782994,8f185bf2-972a-441a-bff5-0afdce0ab9d8,2
493783485,b8ccbf93-276b-490d-b5fb-6fd99a15cbd6,10
493817755,7f1ec8ce-f1ed-43f1-bd62-8e9923fb170c,2
493860581,3daf41cf-9d3c-4b43-a275-2d5c18e74c74,8
493860919,25c5d964-1f93-4650-a34a-1ec275834dd2,3
493872266,ceb62df0-979f-4acc-8505-6b92e28897bf,2
493920122,3d418bce-79b2-4567-9a66-ab633e52601a,2
493992514,f929f8fb-75ce-454f-a83f-f160eaff8a77,1
494064414,dbe54664-0f64-428d-8f24-c628cdb2da02,8
494073322,f12a71bb-508a-405d-9b17-5c1188e575a1,2
494259140,fca85566-463f-46ae-bd3b-9536b629a76c,6
494373027,2256cd61-e6ce-413f-b010-8cf17e2b5a95,1
494373027,b9e98f4d-6269-40f1-9861-e93bb3e38fff,28
494373027,c4ca662b-2009-4cb5-97a3-5c9cd491516e,1
494373027,fe7d62e4-917f-418e-af80-859ba6eab24c,1
494406920,efe2373a-e1e5-428a-97ea-25a5e80900ec,1
494419109,8f07819e-489c-4346-b64a-19521ab7c5f7,1
494513629,4bd3e20c-1191-4d0a-b46b-93291a2b6b20,2
494516966,95abf8f6-7559-4122-af69-c773fd3181ab,8
494588902,07f78d5c-95ae-4073-a2ab-e278102bb3ce,3
494588902,47f7aca3-d254-430a-9375-1ea1cf5777cf,6
494611954,b373d83e-80dc-4ef7-bfab-f3b263a22704,1
494678777,7d5482d4-52f2-4930-a3ea-4a4374f4bab3,2
494682640,4995490b-243e-4f71-ad3b-ea1ab720285b,2
494682640,a31c7f5b-f678-4b49-98f6-da710c2386f7,2
494714764,761243df-77ff-4512-9c38-d5a297d1e209,1
494810489,13dd86f5-185d-4990-b4b8-cedb10682581,4
494810489,6ee52f12-30e1-4e96-9b33-b46a805104f9,2
494810489,b8913c80-cfa0-43ef-849c-61a199bc67ee,2
494810489,e512953e-ba60-4f01-ac75-f56ec0e3db6d,2
494810489,f4c248e9-f1d7-4557-a4e9-48c34552f60d,2
494822267,eeaf39cf-de4c-4871-bee6-ac19b9c1ecf7,2
494879984,7ec9305a-fe85-48c0-89e5-60cf59b7195b,3
495069712,3b15071e-148e-4817-b422-3533e4123c2b,1
495170987,b6f86cb2-789c-4d1c-9574-9157a806f896,4
495170987,f80ec56c-a4f9-4dca-b956-b1b39bf6e18f,2
495206073,30ae6293-3c6b-49c5-bc88-9564ecc1b4e4,2
495259233,1e2e8869-ea33-4acf-a71f-f7f70f596bca,1
495281948,0cce43f3-d827-45c1-af62-11e6490592e8,28
495281948,ec0dea6d-26f8-46c0-a09d-36bd9d4344ae,6
495304552,59e9e8db-54a3-4312-9b51-de52a0308c60,2
495304552,64ac2e4e-fbd6-435c-b1bc-b05bfd9ed339,4
495304552,ddc231a6-78ae-433f-84df-98d7a9877ee6,4
495381167,468304d4-baed-47a7-93d3-b75421fab90e,6
495547353,350e6d07-a0f4-4e03-876d-49bc196f1326,2
495547353,3b38d742-26c9-48ad-929b-dc05d1e01ce1,2
495547353,3de5768c-b3b6-465d-9894-0c0227c3b49a,2
495547353,425e0718-9b62-448f-a1c8-ff3509e644ac,2
495547353,8ed68f11-31e2-47de-a16f-f58008dbf9f3,2
495577896,23fa35a6-6f9e-45aa-b9eb-d9117029bf59,4
495577896,4285e337-a613-42ec-8e18-eafd9037327d,2
495577896,656fbe17-580b-46ef-8a6f-a1ae5cea00ac,2
495774741,6f44632b-3775-4a76-917c-6c36dce10083,1
495813928,a5a67be4-c78a-4002-ae75-2fe71bbadfa3,2
495813928,c03a7a45-48bf-48e6-8f24-fbcb5123f7da,4
495816528,4bd89b53-236c-4df7-bc09-8ea3afd19eb4,10
495964333,c8366a1a-8453-42d8-bff9-6a784f421b65,2
495984522,347a4ac8-9e91-428b-99d4-6ac74a8974fd,2
495984522,57f88380-9b71-4635-a1a2-88d21f0cb9b5,1
495984522,6507806a-5e00-426f-a084-b59d326cbe4e,2
495984522,6db8326c-8891-44d4-a84a-c638c45eac74,1
495984522,8f689eef-151b-415c-9ab3-c843ca50cb45,2
495984522,bfdb0236-8310-4611-b2cc-65e672d16b38,2
496277011,fe4ec7b7-5629-4bc7-9e0e-fa9b8f9a4cbc,6
496277171,fb06150d-a0ab-4145-9bb2-27e41985a4e4,2
496291117,4373982d-29f0-47cb-9a26-5b8738f0e9e8,2
496579817,eff21cd6-781a-49ca-b22f-818fa56894be,2
496649390,a317881e-d058-5783-8291-306ebc0c4bb7,1
496649390,c6a7fe5c-e01a-4fde-bae0-256be0adbbd6,12
496671237,65c3852e-ab59-482b-b42b-eb26146455c2,12
496690575,5541e5d8-74a3-4b11-aa57-5a9ff1cc4408,4
496690575,b1ed6295-1684-4b57-824e-29215e97a027,2
496698778,eca696b6-e713-4e28-af92-498790c3f35e,1
496765250,39968e38-24d7-4639-9282-6de3a04c221d,2
496765250,e47f05ed-1296-4993-8af4-694b6a2c0485,4
496859501,a77fbf34-8600-4fa1-a1e7-189d6a337119,1
496938337,87abc41e-f95e-410c-b139-5a495026e850,2
496938337,ef541947-3d46-407f-9dfc-6486b30c332d,2
496955189,46db76d7-f0e4-4668-aceb-12d5864157df,8
496992677,02f1a463-49cd-40c3-96b0-2f14d91c341e,6
497060267,f5d244b4-161c-48c5-b566-16703760ae96,8
497325050,5df8c4ab-b850-43a9-b50f-834ebe143871,1
497383639,5916708e-d549-4769-863c-f47cb671c75d,2
497531301,a278b309-bb66-46e6-af23-3a72a2952e59,2
497572597,47e5609d-1929-49f1-b4fd-7134ace24a75,3
497572597,edfcc3af-c62a-43c3-ad4e-e02f2ab73cae,1
497584558,e1ebcd3e-af92-41be-b1cc-ec30b7f3fd12,28
497701759,2652fe16-2ded-4971-b83d-18af04bd3813,2
497738716,5379b35a-5ecb-4cc2-b7d4-853494452478,4
497780358,3b85c64c-a1c1-4db2-ae0e-76be15bd3223,1
497801859,5351765a-06fb-4e48-be75-dad22c65bcc8,2
497826088,f2bfc8d0-5921-4a9b-b9f4-052e026797fe,2
497895766,68e1a3da-0a1d-49fb-b0f7-acd8dfd86477,2
498088796,62fd8422-61e5-4856-bfba-3a522e3afc2d,2
498133888,bda353ab-4d2d-5c24-40ca-c36f7d64d20d,2
498151141,754d04dd-16a8-443b-aefe-24f7fde0c203,4
498335907,5dd9a74b-41c7-46ca-8990-38b5a02cf243,1
498382295,bbbdf336-837b-46f4-bdc6-403d1d257bae,7
498384221,bbb1700f-c044-4298-a00d-85ee7e2b8b70,2
498587881,a1eb69e8-859f-422f-8712-4370b1e1989d,6
498670565,56f7abc9-3cd3-40cd-bc33-5e35cb2a253c,1
498670565,6df522ae-0f86-4e81-ad82-493e23bb0e32,2
498762362,bbe91332-737e-4d3c-9cc8-df5f9f206887,2
498803075,72bba3d7-b617-42b0-9a90-b84c19de4519,2
498932059,a0c8c5fd-af96-454c-9da8-bb7cae82cb04,2
499051312,b312fb9c-7362-449e-95d1-9421e1dac49f,1
499097614,0aba49fc-f1bb-4064-945f-29f4b2dc77a8,1
499147179,ba807d54-05a3-47cb-85ab-8c044d54590d,3
499155179,9d65e19d-a238-48c2-8f9e-801c763df905,2
499253410,2ddb89d3-e244-4ede-b9f3-1bec082ef4c4,2
499321767,9afc1e3b-7141-49a5-a590-0dacabdf317f,8
499322922,430a2861-6268-4550-bbf5-3f597fd57a06,2
499386220,12a563f4-d4e2-4cc0-82f5-eca185fa1649,1
499386220,674bfc7a-2e3f-4a89-9895-495a52582093,2
499392404,13e646f7-e2ec-4487-ac1b-07ab0af00ab7,16
499392404,91054d82-6e57-418e-8557-d983feb2e5b9,5
499460198,ee5ea117-d95a-4042-b121-a78ad4b271f3,2
499494897,2915f2ff-2b2f-4e21-9d37-9fab0200bd1d,2
499510724,a68969a4-563d-49fa-a477-314467b7ad57,2
499599788,73e6feab-5310-4b1c-bca8-e51b2de736d0,2
499656754,681e07ce-ef45-47d5-8389-228fbd817502,1
499816563,35e57ad6-a74e-4fd7-add6-3300a08b9a66,6
500088965,92a01db5-6192-4d95-ae97-7a1a6dfcfa49,2
500088965,b19eb388-f841-4dff-aced-933a41d8017a,1
500088965,c69d4a32-e8ad-49f9-abcf-305b9016a034,9
500088965,e7056012-8e7b-13a2-21d5-3a9dd48b19fd,8
500109513,fafaabb6-d9ff-4269-8855-a748e10a86ed,3
500160228,51158cf5-19da-44c3-9353-f5a31e881f9d,3
500388705,f0064106-a806-49a7-bbd9-12f1c27db95a,2
500407611,9bfd0ead-8c07-4ffd-923f-b00d553d7c45,2
500407611,bb4ea2cc-55b2-4758-8fac-5a62d02736f9,14
500407611,f86ff7ba-93c4-49e6-b0a2-53dad5384810,2
500488628,574b2ec8-f8d8-4637-a2f3-88e2e48ffe77,1
500488628,74d6c864-2a71-4754-b3fd-973a0dc0816b,2
500488628,a1730d84-d2b4-4ad3-b367-1cbf6494990c,1
500512398,08bbff43-d7df-b9bb-01ef-b238937a6336,28
500512398,30ecba88-ad17-4e70-9e98-62f0c7b32b9a,12
500512398,e5af8125-3e10-4b16-995b-252303d21b34,46
500538080,631429f7-3718-483b-88b5-258e8dfa2f18,2
500587078,6b7971ff-c481-4797-9a4f-54c895f2f154,12
500587078,95191f7b-45c4-4c6d-8100-3ecbbbf63903,2
500587078,a5780065-27ff-4c18-a3e6-85960686572c,4
500774449,f8120bab-f4f8-4adb-8d34-16bec494465c,6
500950007,8f3ee2b5-4e33-4df2-ad7c-0a2adaa55fc9,2
501110983,ba7e1146-83ca-4d93-8384-e8f0a34bc573,2
501121103,6b096358-c71b-4c3c-82f2-10a5794cf8ce,1
